id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click
400,User400,52.0,Non-Binary,Tablet,Side,Entertainment,Evening,1
8334,User8334,41.0,Male,Desktop,Top,Entertainment,Evening,0
1965,User1965,44.0,Non-Binary,Tablet,Bottom,Shopping,Morning,0
5403,User5403,61.0,Male,Desktop,Top,Education,Night,0
3333,User3333,30.0,Male,Tablet,Top,Entertainment,Evening,1
5501,User5501,28.0,Non-Binary,Mobile,Bottom,Entertainment,Morning,1
9617,User9617,63.0,Female,Tablet,Bottom,Shopping,Morning,1
7792,User7792,41.0,Male,Mobile,Bottom,Entertainment,Evening,0
3708,User3708,43.0,Male,Desktop,Top,Entertainment,Evening,0
3280,User3280,29.0,Male,Tablet,Side,Entertainment,Morning,0
2529,User2529,38.0,Male,Desktop,Top,Entertainment,Afternoon,1
8832,User8832,49.0,Non-Binary,Tablet,Side,Entertainment,Night,1
5945,User5945,42.0,Male,Desktop,Side,Entertainment,Morning,0
9723,User9723,38.0,Female,Mobile,Side,Entertainment,Evening,1
6268,User6268,38.0,Non-Binary,Desktop,Top,Entertainment,Night,1
5664,User5664,32.0,Male,Mobile,Top,Entertainment,Morning,0
6268,User6268,38.0,Non-Binary,Desktop,Top,Entertainment,Night,1
1945,User1945,20.0,Non-Binary,Tablet,Side,Entertainment,Morning,1
8058,User8058,25.0,Female,Mobile,Bottom,Entertainment,Afternoon,0
560,User560,44.0,Non-Binary,Desktop,Side,Social Media,Morning,0
9806,User9806,58.0,Male,Tablet,Bottom,Entertainment,Morning,1
3299,User3299,44.0,Non-Binary,Tablet,Side,Entertainment,Evening,1
2336,User2336,32.0,Female,Tablet,Side,Entertainment,Morning,1
7466,User7466,47.0,Non-Binary,Mobile,Bottom,Shopping,Afternoon,1
4587,User4587,41.0,Female,Tablet,Top,Entertainment,Morning,0
1369,User1369,38.0,Male,Desktop,Bottom,Social Media,Morning,1
7438,User7438,53.0,Non-Binary,Mobile,Side,News,Morning,1
9162,User9162,41.0,Male,Mobile,Top,Entertainment,Night,0
1325,User1325,38.0,Male,Desktop,Side,Entertainment,Evening,1
5756,User5756,51.0,Non-Binary,Tablet,Top,Shopping,Afternoon,1
373,User373,34.0,Female,Mobile,Bottom,Education,Evening,1
1148,User1148,25.0,Non-Binary,Mobile,Bottom,Entertainment,Morning,1
6167,User6167,20.0,Male,Mobile,Side,Entertainment,Night,1
5276,User5276,38.0,Male,Tablet,Side,Shopping,Afternoon,1
5338,User5338,51.0,Male,Mobile,Top,Social Media,Morning,1
6462,User6462,38.0,Female,Tablet,Side,Education,Evening,1
9266,User9266,38.0,Male,Mobile,Bottom,Education,Afternoon,1
1540,User1540,45.0,Non-Binary,Tablet,Top,Entertainment,Evening,0
1190,User1190,38.0,Non-Binary,Desktop,Bottom,Education,Morning,1
6188,User6188,20.0,Male,Desktop,Bottom,Entertainment,Morning,1
7988,User7988,44.0,Non-Binary,Mobile,Bottom,News,Evening,0
9789,User9789,38.0,Male,Tablet,Bottom,Entertainment,Morning,1
346,User346,29.0,Male,Mobile,Top,News,Evening,0
5756,User5756,51.0,Non-Binary,Tablet,Top,Shopping,Afternoon,1
6160,User6160,44.0,Non-Binary,Tablet,Bottom,Entertainment,Evening,0
1549,User1549,56.0,Female,Desktop,Top,Entertainment,Afternoon,1
6980,User6980,62.0,Female,Desktop,Bottom,Social Media,Night,1
1077,User1077,38.0,Non-Binary,Desktop,Top,Entertainment,Afternoon,1
5951,User5951,41.0,Female,Tablet,Top,Entertainment,Evening,0
5193,User5193,50.0,Female,Desktop,Bottom,Education,Morning,1
7526,User7526,38.0,Male,Desktop,Side,Entertainment,Evening,1
8956,User8956,38.0,Male,Tablet,Top,Entertainment,Morning,1
1601,User1601,41.0,Female,Tablet,Top,Education,Morning,0
3906,User3906,38.0,Non-Binary,Tablet,Bottom,Entertainment,Evening,1
8189,User8189,41.0,Male,Tablet,Top,Shopping,Morning,0
8190,User8190,26.0,Female,Mobile,Side,Entertainment,Morning,1
7973,User7973,28.0,Non-Binary,Mobile,Bottom,Entertainment,Morning,1
5629,User5629,38.0,Male,Tablet,Top,Entertainment,Morning,1
4015,User4015,44.0,Male,Tablet,Side,Entertainment,Evening,1
1305,User1305,38.0,Female,Tablet,Top,News,Night,1
6880,User6880,38.0,Female,Mobile,Side,News,Night,1
2650,User2650,53.0,Male,Desktop,Side,Entertainment,Morning,0
4236,User4236,51.0,Female,Desktop,Bottom,Entertainment,Night,0
9173,User9173,49.0,Female,Desktop,Side,Education,Evening,0
2913,User2913,57.0,Non-Binary,Mobile,Side,Social Media,Morning,1
6161,User6161,38.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
5766,User5766,63.0,Male,Desktop,Side,Social Media,Evening,1
5566,User5566,38.0,Non-Binary,Mobile,Bottom,Social Media,Morning,1
1141,User1141,37.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
393,User393,38.0,Male,Desktop,Bottom,Shopping,Morning,1
1077,User1077,38.0,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1
3759,User3759,44.0,Non-Binary,Mobile,Top,Entertainment,Morning,0
3854,User3854,56.0,Female,Tablet,Bottom,Social Media,Afternoon,1
5425,User5425,38.0,Non-Binary,Mobile,Bottom,Entertainment,Afternoon,1
7438,User7438,53.0,Non-Binary,Mobile,Side,News,Morning,1
9231,User9231,21.0,Female,Desktop,Top,Shopping,Morning,1
2542,User2542,58.0,Non-Binary,Mobile,Bottom,Entertainment,Evening,1
3561,User3561,37.0,Non-Binary,Desktop,Bottom,Social Media,Evening,1
9855,User9855,38.0,Female,Desktop,Bottom,Entertainment,Morning,1
1445,User1445,44.0,Female,Mobile,Top,Entertainment,Morning,0
6811,User6811,24.0,Male,Mobile,Bottom,Education,Evening,1
7448,User7448,41.0,Male,Tablet,Side,Entertainment,Morning,0
1214,User1214,26.0,Female,Mobile,Bottom,News,Evening,1
1557,User1557,44.0,Non-Binary,Desktop,Bottom,Entertainment,Night,0
1171,User1171,38.0,Female,Mobile,Bottom,Entertainment,Night,1
966,User966,54.0,Male,Desktop,Bottom,Entertainment,Night,1
4015,User4015,44.0,Male,Desktop,Side,Entertainment,Evening,1
7652,User7652,38.0,Male,Mobile,Bottom,Education,Morning,1
315,User315,38.0,Female,Desktop,Side,Social Media,Morning,1
4462,User4462,52.0,Non-Binary,Tablet,Bottom,Entertainment,Afternoon,1
3164,User3164,38.0,Female,Desktop,Bottom,Entertainment,Evening,1
5483,User5483,52.0,Male,Tablet,Side,Education,Morning,0
6258,User6258,38.0,Non-Binary,Tablet,Top,Entertainment,Night,1
2722,User2722,39.0,Female,Desktop,Top,Entertainment,Evening,1
3570,User3570,56.0,Female,Mobile,Side,Entertainment,Evening,0
7748,User7748,57.0,Female,Desktop,Top,News,Night,0
5922,User5922,62.0,Female,Mobile,Side,Entertainment,Afternoon,0
3429,User3429,59.0,Female,Tablet,Side,Entertainment,Morning,1
6467,User6467,30.0,Female,Desktop,Side,Entertainment,Morning,1
3990,User3990,28.0,Male,Tablet,Side,Social Media,Morning,1
7670,User7670,54.0,Female,Desktop,Top,Education,Night,1
5993,User5993,41.0,Female,Desktop,Bottom,Entertainment,Evening,0
1368,User1368,41.0,Female,Desktop,Top,Entertainment,Afternoon,0
9842,User9842,43.0,Non-Binary,Mobile,Top,Entertainment,Afternoon,1
6602,User6602,38.0,Female,Desktop,Side,Entertainment,Night,1
866,User866,41.0,Male,Mobile,Bottom,Education,Night,0
8789,User8789,44.0,Female,Desktop,Bottom,Entertainment,Evening,1
3042,User3042,38.0,Male,Mobile,Side,Social Media,Afternoon,1
1741,User1741,45.0,Non-Binary,Mobile,Bottom,Entertainment,Night,1
3523,User3523,22.0,Male,Desktop,Bottom,Entertainment,Morning,0
5082,User5082,38.0,Female,Mobile,Top,Shopping,Afternoon,1
5055,User5055,45.0,Non-Binary,Desktop,Top,Education,Morning,1
9695,User9695,26.0,Male,Desktop,Side,Entertainment,Night,0
9057,User9057,38.0,Female,Desktop,Side,Entertainment,Morning,1
2129,User2129,38.0,Non-Binary,Tablet,Bottom,Social Media,Evening,1
3644,User3644,38.0,Female,Desktop,Side,Entertainment,Evening,1
4883,User4883,41.0,Female,Desktop,Top,Entertainment,Night,0
3236,User3236,56.0,Female,Mobile,Bottom,Entertainment,Morning,1
2311,User2311,38.0,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1
416,User416,41.0,Female,Desktop,Bottom,Social Media,Morning,0
9420,User9420,38.0,Non-Binary,Desktop,Side,Entertainment,Afternoon,1
770,User770,38.0,Non-Binary,Desktop,Bottom,Entertainment,Evening,1
2174,User2174,36.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
9400,User9400,38.0,Non-Binary,Mobile,Side,Education,Night,1
301,User301,59.0,Male,Desktop,Side,Social Media,Evening,1
9146,User9146,58.0,Female,Desktop,Top,Entertainment,Afternoon,1
5412,User5412,35.0,Male,Mobile,Top,Entertainment,Morning,1
6202,User6202,38.0,Female,Tablet,Bottom,Shopping,Morning,1
8581,User8581,49.0,Male,Mobile,Bottom,Entertainment,Morning,0
2964,User2964,40.0,Non-Binary,Mobile,Bottom,Entertainment,Night,1
9151,User9151,22.0,Male,Desktop,Top,Entertainment,Evening,0
4762,User4762,24.0,Female,Mobile,Side,Shopping,Morning,0
9966,User9966,38.0,Female,Desktop,Top,Entertainment,Afternoon,1
3430,User3430,61.0,Male,Desktop,Side,Social Media,Morning,1
5487,User5487,41.0,Male,Desktop,Bottom,Entertainment,Night,0
2691,User2691,38.0,Non-Binary,Desktop,Bottom,News,Morning,1
8978,User8978,41.0,Male,Desktop,Side,Entertainment,Morning,0
265,User265,30.0,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,0
2711,User2711,44.0,Non-Binary,Tablet,Side,Education,Morning,0
2272,User2272,38.0,Female,Desktop,Bottom,Entertainment,Morning,1
606,User606,38.0,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1
1171,User1171,38.0,Female,Mobile,Bottom,Entertainment,Night,1
1805,User1805,38.0,Male,Mobile,Top,Entertainment,Afternoon,1
8222,User8222,27.0,Non-Binary,Tablet,Side,News,Afternoon,1
5498,User5498,38.0,Female,Tablet,Side,Education,Morning,1
6906,User6906,38.0,Non-Binary,Mobile,Top,Entertainment,Morning,1
9670,User9670,56.0,Non-Binary,Desktop,Top,Shopping,Afternoon,0
911,User911,32.0,Non-Binary,Desktop,Top,Entertainment,Night,1
6602,User6602,38.0,Female,Desktop,Side,Entertainment,Night,1
4462,User4462,52.0,Male,Tablet,Bottom,Entertainment,Afternoon,1
2555,User2555,38.0,Non-Binary,Tablet,Bottom,News,Evening,1
5095,User5095,41.0,Female,Desktop,Bottom,Entertainment,Afternoon,0
3330,User3330,49.0,Male,Desktop,Bottom,News,Afternoon,1
9816,User9816,41.0,Male,Desktop,Bottom,Entertainment,Morning,0
9516,User9516,28.0,Non-Binary,Desktop,Top,Entertainment,Morning,1
805,User805,38.0,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
1127,User1127,38.0,Non-Binary,Desktop,Side,Entertainment,Afternoon,1
6211,User6211,34.0,Female,Mobile,Top,Entertainment,Night,0
2595,User2595,38.0,Female,Desktop,Bottom,Entertainment,Morning,1
9736,User9736,46.0,Non-Binary,Desktop,Bottom,Entertainment,Evening,1
7438,User7438,53.0,Non-Binary,Mobile,Side,News,Morning,1
7086,User7086,30.0,Non-Binary,Mobile,Bottom,Entertainment,Morning,1
228,User228,46.0,Female,Desktop,Top,Social Media,Evening,1
2178,User2178,41.0,Male,Desktop,Bottom,Social Media,Morning,0
5921,User5921,38.0,Female,Desktop,Side,Entertainment,Morning,1
4559,User4559,30.0,Female,Desktop,Bottom,News,Night,0
1126,User1126,31.0,Non-Binary,Desktop,Side,Entertainment,Afternoon,1
1741,User1741,45.0,Female,Mobile,Bottom,Entertainment,Night,1
6874,User6874,41.0,Female,Mobile,Side,News,Afternoon,0
5056,User5056,44.0,Non-Binary,Tablet,Side,Social Media,Morning,0
5005,User5005,49.0,Male,Desktop,Top,Shopping,Morning,1
1454,User1454,38.0,Female,Desktop,Top,Entertainment,Morning,1
3543,User3543,55.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
7057,User7057,43.0,Male,Tablet,Side,News,Night,0
2196,User2196,44.0,Non-Binary,Desktop,Top,News,Morning,0
5198,User5198,47.0,Male,Desktop,Bottom,Education,Morning,1
6100,User6100,38.0,Female,Desktop,Bottom,Education,Night,1
8459,User8459,38.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
1446,User1446,38.0,Non-Binary,Desktop,Bottom,News,Night,1
8726,User8726,38.0,Female,Desktop,Side,Education,Morning,1
7139,User7139,41.0,Male,Desktop,Side,News,Afternoon,0
8726,User8726,62.0,Female,Desktop,Side,Education,Morning,1
92,User92,41.0,Male,Tablet,Top,Shopping,Morning,0
2823,User2823,46.0,Non-Binary,Mobile,Top,Entertainment,Morning,0
6174,User6174,35.0,Male,Desktop,Side,Entertainment,Morning,0
9806,User9806,38.0,Male,Tablet,Bottom,Entertainment,Evening,1
8476,User8476,43.0,Non-Binary,Desktop,Bottom,Social Media,Night,0
9157,User9157,38.0,Female,Mobile,Bottom,Entertainment,Morning,1
5418,User5418,38.0,Male,Desktop,Bottom,Entertainment,Evening,1
210,User210,28.0,Male,Tablet,Top,Entertainment,Afternoon,0
7688,User7688,57.0,Male,Desktop,Top,Entertainment,Evening,1
7590,User7590,44.0,Non-Binary,Desktop,Bottom,Social Media,Morning,0
2804,User2804,38.0,Female,Tablet,Bottom,Education,Evening,1
4890,User4890,43.0,Male,Tablet,Bottom,Education,Afternoon,1
6202,User6202,38.0,Female,Tablet,Bottom,Entertainment,Night,1
7466,User7466,47.0,Non-Binary,Mobile,Bottom,Shopping,Morning,1
6669,User6669,38.0,Female,Desktop,Bottom,News,Night,1
5890,User5890,56.0,Female,Mobile,Bottom,Entertainment,Morning,1
8400,User8400,38.0,Female,Tablet,Bottom,Entertainment,Afternoon,1
2032,User2032,36.0,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
2124,User2124,38.0,Male,Desktop,Top,Entertainment,Morning,1
6258,User6258,38.0,Non-Binary,Tablet,Bottom,Entertainment,Night,1
1743,User1743,47.0,Non-Binary,Desktop,Bottom,News,Morning,0
4015,User4015,38.0,Male,Tablet,Side,Entertainment,Evening,1
6296,User6296,29.0,Male,Desktop,Bottom,Education,Evening,1
9412,User9412,38.0,Male,Mobile,Bottom,Social Media,Morning,1
8278,User8278,38.0,Male,Mobile,Top,Entertainment,Morning,1
5629,User5629,38.0,Non-Binary,Tablet,Top,Entertainment,Night,1
9075,User9075,36.0,Female,Mobile,Top,Entertainment,Night,1
9422,User9422,38.0,Non-Binary,Desktop,Side,Entertainment,Night,1
8174,User8174,20.0,Female,Mobile,Bottom,Entertainment,Afternoon,1
315,User315,38.0,Non-Binary,Desktop,Bottom,Social Media,Evening,1
9015,User9015,41.0,Male,Mobile,Side,Education,Afternoon,0
3898,User3898,41.0,Female,Desktop,Bottom,News,Morning,0
393,User393,38.0,Non-Binary,Desktop,Bottom,Shopping,Morning,1
4805,User4805,52.0,Female,Desktop,Bottom,Social Media,Morning,0
5338,User5338,51.0,Male,Mobile,Top,Social Media,Morning,1
3296,User3296,42.0,Female,Desktop,Top,Entertainment,Afternoon,0
316,User316,42.0,Non-Binary,Desktop,Bottom,Social Media,Night,1
2394,User2394,44.0,Non-Binary,Tablet,Bottom,Entertainment,Afternoon,0
9738,User9738,30.0,Female,Desktop,Bottom,Entertainment,Evening,0
1575,User1575,31.0,Non-Binary,Desktop,Bottom,Entertainment,Night,0
7828,User7828,29.0,Female,Tablet,Bottom,Entertainment,Morning,1
3478,User3478,62.0,Non-Binary,Tablet,Top,Entertainment,Night,0
3834,User3834,61.0,Male,Desktop,Bottom,Entertainment,Night,0
5439,User5439,38.0,Non-Binary,Desktop,Side,Social Media,Afternoon,1
1136,User1136,58.0,Non-Binary,Mobile,Side,Entertainment,Morning,1
1225,User1225,27.0,Non-Binary,Tablet,Side,Entertainment,Morning,1
7,User7,38.0,Female,Tablet,Bottom,Entertainment,Evening,1
2946,User2946,37.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
1729,User1729,26.0,Female,Desktop,Top,Entertainment,Afternoon,1
1369,User1369,38.0,Male,Desktop,Bottom,Social Media,Morning,1
1914,User1914,42.0,Male,Tablet,Bottom,Shopping,Night,1
7993,User7993,38.0,Female,Desktop,Bottom,Entertainment,Morning,1
8789,User8789,38.0,Female,Desktop,Top,Entertainment,Evening,1
5324,User5324,38.0,Non-Binary,Mobile,Bottom,Social Media,Night,1
5878,User5878,38.0,Non-Binary,Tablet,Bottom,Education,Morning,1
7438,User7438,53.0,Male,Desktop,Side,News,Morning,1
9058,User9058,44.0,Non-Binary,Desktop,Bottom,Education,Afternoon,0
2266,User2266,38.0,Non-Binary,Mobile,Bottom,Entertainment,Morning,0
4415,User4415,44.0,Non-Binary,Desktop,Top,News,Night,0
1850,User1850,38.0,Female,Desktop,Top,Entertainment,Evening,0
1931,User1931,38.0,Female,Mobile,Bottom,Shopping,Night,1
5523,User5523,44.0,Non-Binary,Desktop,Top,Shopping,Afternoon,0
2733,User2733,38.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
5678,User5678,41.0,Male,Desktop,Top,Entertainment,Afternoon,0
5338,User5338,51.0,Male,Desktop,Bottom,Social Media,Morning,1
3955,User3955,63.0,Female,Desktop,Top,Entertainment,Afternoon,0
1340,User1340,40.0,Female,Tablet,Bottom,Entertainment,Evening,0
6743,User6743,38.0,Female,Mobile,Side,Entertainment,Morning,1
5909,User5909,45.0,Non-Binary,Tablet,Top,Entertainment,Afternoon,1
8359,User8359,41.0,Male,Desktop,Bottom,Shopping,Morning,0
9021,User9021,50.0,Female,Tablet,Top,Entertainment,Morning,0
7828,User7828,29.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
7971,User7971,38.0,Non-Binary,Tablet,Top,Entertainment,Evening,1
5329,User5329,54.0,Male,Tablet,Side,Entertainment,Evening,1
2361,User2361,41.0,Female,Desktop,Top,Entertainment,Morning,0
1253,User1253,36.0,Non-Binary,Desktop,Bottom,Shopping,Morning,1
4049,User4049,57.0,Male,Desktop,Top,Entertainment,Morning,1
1033,User1033,41.0,Female,Tablet,Bottom,Entertainment,Night,0
6237,User6237,38.0,Non-Binary,Mobile,Top,News,Morning,1
5085,User5085,38.0,Male,Tablet,Bottom,News,Night,1
1104,User1104,47.0,Female,Desktop,Bottom,Entertainment,Evening,0
7498,User7498,38.0,Male,Mobile,Side,Entertainment,Morning,1
7376,User7376,38.0,Female,Mobile,Side,News,Morning,1
9444,User9444,51.0,Female,Mobile,Side,Entertainment,Afternoon,0
163,User163,41.0,Male,Desktop,Bottom,Entertainment,Night,0
9967,User9967,38.0,Male,Mobile,Side,Education,Morning,1
928,User928,38.0,Male,Desktop,Bottom,Social Media,Night,1
3109,User3109,38.0,Male,Tablet,Side,Entertainment,Evening,1
2715,User2715,41.0,Male,Mobile,Bottom,Entertainment,Afternoon,0
6771,User6771,38.0,Female,Desktop,Side,Shopping,Morning,1
1178,User1178,38.0,Male,Desktop,Bottom,Entertainment,Evening,1
2387,User2387,38.0,Non-Binary,Mobile,Top,Social Media,Morning,1
6237,User6237,32.0,Non-Binary,Mobile,Top,News,Morning,1
6315,User6315,38.0,Female,Desktop,Top,News,Afternoon,1
8415,User8415,64.0,Male,Desktop,Bottom,Entertainment,Evening,0
4976,User4976,38.0,Female,Mobile,Bottom,Entertainment,Afternoon,1
8081,User8081,38.0,Male,Tablet,Bottom,Entertainment,Night,1
9892,User9892,38.0,Non-Binary,Tablet,Side,Entertainment,Evening,1
412,User412,38.0,Male,Tablet,Top,News,Evening,1
1634,User1634,41.0,Male,Tablet,Bottom,News,Night,0
3042,User3042,38.0,Male,Mobile,Side,Social Media,Morning,1
3906,User3906,38.0,Non-Binary,Tablet,Bottom,Entertainment,Evening,1
7699,User7699,45.0,Non-Binary,Tablet,Side,Entertainment,Afternoon,0
5055,User5055,45.0,Male,Desktop,Top,Education,Morning,1
7471,User7471,38.0,Female,Mobile,Bottom,Shopping,Morning,1
5881,User5881,26.0,Non-Binary,Tablet,Top,Entertainment,Morning,1
6251,User6251,44.0,Non-Binary,Mobile,Bottom,Shopping,Morning,1
9676,User9676,21.0,Male,Mobile,Top,Entertainment,Morning,1
1679,User1679,56.0,Non-Binary,Mobile,Top,Education,Morning,0
5514,User5514,31.0,Male,Desktop,Side,Entertainment,Night,1
188,User188,56.0,Female,Desktop,Bottom,News,Morning,1
9311,User9311,38.0,Non-Binary,Desktop,Side,Social Media,Afternoon,1
3674,User3674,44.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,0
2239,User2239,25.0,Female,Tablet,Bottom,Entertainment,Morning,1
3144,User3144,24.0,Male,Desktop,Side,Shopping,Morning,1
7511,User7511,31.0,Female,Desktop,Side,Shopping,Night,1
3014,User3014,38.0,Male,Mobile,Top,Entertainment,Afternoon,1
8333,User8333,41.0,Female,Mobile,Bottom,Entertainment,Afternoon,0
4527,User4527,52.0,Male,Mobile,Bottom,Education,Morning,0
4359,User4359,36.0,Non-Binary,Desktop,Side,Social Media,Morning,0
9344,User9344,50.0,Non-Binary,Mobile,Bottom,Shopping,Night,0
4945,User4945,31.0,Male,Tablet,Bottom,Social Media,Morning,1
6627,User6627,38.0,Female,Desktop,Bottom,Education,Afternoon,1
3704,User3704,46.0,Female,Desktop,Top,Entertainment,Evening,0
5531,User5531,34.0,Male,Desktop,Bottom,News,Night,1
1762,User1762,41.0,Female,Desktop,Side,Entertainment,Afternoon,1
1945,User1945,20.0,Female,Tablet,Side,Entertainment,Night,1
9136,User9136,38.0,Non-Binary,Desktop,Side,Entertainment,Afternoon,1
8252,User8252,38.0,Male,Tablet,Side,Entertainment,Night,1
3109,User3109,38.0,Female,Desktop,Side,Entertainment,Evening,1
7349,User7349,47.0,Female,Tablet,Side,Entertainment,Afternoon,0
3118,User3118,38.0,Male,Desktop,Top,Entertainment,Evening,1
9290,User9290,38.0,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1
7828,User7828,29.0,Male,Tablet,Bottom,Entertainment,Morning,1
2581,User2581,38.0,Female,Desktop,Bottom,Entertainment,Evening,1
1734,User1734,50.0,Male,Mobile,Side,Education,Night,0
1101,User1101,41.0,Male,Mobile,Bottom,Shopping,Morning,0
5363,User5363,41.0,Male,Desktop,Top,Entertainment,Evening,0
3352,User3352,38.0,Female,Desktop,Side,Entertainment,Morning,1
4102,User4102,54.0,Male,Desktop,Top,Entertainment,Morning,0
1126,User1126,31.0,Non-Binary,Desktop,Side,Entertainment,Afternoon,1
4044,User4044,41.0,Non-Binary,Mobile,Top,Social Media,Morning,0
5918,User5918,48.0,Female,Mobile,Bottom,Entertainment,Evening,0
1079,User1079,46.0,Non-Binary,Desktop,Side,Entertainment,Morning,0
3561,User3561,37.0,Female,Desktop,Side,Social Media,Evening,1
9550,User9550,58.0,Non-Binary,Desktop,Top,Education,Morning,1
270,User270,40.0,Non-Binary,Desktop,Side,News,Evening,0
9878,User9878,41.0,Female,Desktop,Top,Entertainment,Evening,0
6602,User6602,38.0,Female,Desktop,Side,Entertainment,Morning,1
9842,User9842,43.0,Non-Binary,Desktop,Top,Shopping,Afternoon,1
277,User277,59.0,Male,Desktop,Top,Entertainment,Afternoon,1
5640,User5640,41.0,Male,Mobile,Top,Entertainment,Evening,0
9090,User9090,41.0,Male,Desktop,Side,Entertainment,Morning,1
